episode,reward,success,length,final_error,epsilon,avg_loss,wall_clock_time
272,-0.6247505260165838,1.0,32,0.017464758661952517,0.25578670228422234,0.08570968412095681,104.78120303153992
273,6.512143197259864,1.0,28,0.009910588427334388,0.25450776877280124,0.0985664772535009,105.01189303398132
274,-2.1202103305608055,1.0,32,0.011323796990473145,0.2532352299289372,0.11662363493815064,105.26138997077942
275,-1.7615945578552825,1.0,34,0.009498764204943111,0.2519690537792925,0.13533007605549166,105.54058480262756
276,-1.957250247412599,1.0,34,0.00044901589547219345,0.2507092085103961,0.09876354685162797,105.82476091384888
277,15.619577792240307,1.0,18,0.002645096960505522,0.2494556624678441,0.10218474082648754,105.9899959564209
278,4.686016804166135,1.0,38,0.010871654642045758,0.24820838415550486,0.13087513959525446,106.2654869556427
279,12.422637748828855,1.0,22,0.004662170670972299,0.24696734223472733,0.09564758600159125,106.41771197319031
280,17.2364218568895,1.0,13,0.0037477767771293413,0.2457325055235537,0.09983482484060985,106.51321792602539
281,16.411945590563118,1.0,17,0.0017859851500664492,0.24450384299593592,0.12246538282317274,106.63782906532288
282,15.848253070638748,1.0,18,0.001086124575049141,0.24328132378095624,0.11857391780035363,106.76804089546204
283,16.75432081404142,1.0,14,0.02719699166362946,0.24206491716205145,0.08316427123333726,106.87372994422913
284,10.80441620554775,1.0,24,0.009139440939635035,0.2408545925762412,0.12255938483091693,107.05620908737183
285,12.580309930350632,1.0,22,0.009487087927229743,0.23965031961336,0.0818360485136509,107.22265100479126
286,-5.2712108419742485,1.0,39,0.002854056124964144,0.2384520680152932,0.0972648133070041,107.52107000350952
287,14.925291732884943,1.0,20,0.015848823920083133,0.23725980767521673,0.12888581193983556,107.66038393974304
288,-2.0485958623699894,1.0,33,0.007862841737989124,0.23607350863684065,0.11431513929908926,107.90199995040894
289,17.603809241764246,1.0,10,0.006581079224330932,0.23489314109365644,0.1273326449096203,107.97534894943237
290,13.383722428267356,1.0,19,0.000649017355610404,0.23371867538818816,0.10435589108812182,108.10881304740906
291,-2.8819872248917875,1.0,34,0.011695425640278367,0.23255008201124722,0.11792058338794638,108.35542106628418
292,16.968740271264686,1.0,13,0.0008336163608435587,0.231387331601191,0.11420631494659644,108.45590114593506
293,17.364192459732294,1.0,11,0.00786491437111135,0.23023039494318503,0.10460613363168457,108.53899598121643
294,-0.8197648143628662,1.0,33,0.013285125396082842,0.2290792429684691,0.11036910201338204,108.79736399650574
295,8.189549073390662,1.0,27,0.03511658996842559,0.22793384675362674,0.10522966031674985,108.99910807609558
296,9.279548101112596,1.0,24,0.02544730925291183,0.22679417751985861,0.08703123995413382,109.1738829612732
297,16.860891907592304,1.0,14,0.0006917776906641138,0.22566020663225933,0.11059407331049442,109.27060079574585
298,4.699230260262265,1.0,33,0.016834222718570047,0.22453190559909803,0.10302919572727247,109.50014781951904
299,13.188270865869708,1.0,22,0.0022593257041130244,0.22340924607110255,0.09270309301262553,109.65657210350037
300,13.544085178757086,1.0,20,0.035762348013887446,0.22229219984074702,0.10003941617906094,109.79587078094482
301,7.863726796068658,1.0,25,0.010498745444805557,0.2211807388415433,0.1143412434309721,109.97459101676941
302,8.367017761757598,1.0,28,0.0012274568773242844,0.22007483514733558,0.09738269840766277,110.18616318702698
303,18.955701181525367,1.0,38,0.005268341657536868,0.2189744609715989,0.09856135569708913,110.46936202049255
304,14.963346315082163,1.0,22,0.001369123831036101,0.2178795886667409,0.0913533665747805,110.6320149898529
305,16.70196462981403,1.0,15,0.006249736553861962,0.2167901907234072,0.10093617041905721,110.7401750087738
306,15.217572077829391,1.0,18,0.002174891001297974,0.21570623976979014,0.11116578057408333,110.86601901054382
307,17.684022049733358,1.0,8,1.4872489219566742e-05,0.21462770857094118,0.08914060262031853,110.92307496070862
308,-2.4259594772942386,1.0,34,0.01138104677460694,0.21355457002808648,0.09932587629951098,111.16926002502441
309,11.095127518964,1.0,26,0.015297873123037764,0.21248679717794605,0.12560865433456805,111.3513970375061
310,16.843091430515052,1.0,14,0.0033135790528109332,0.21142436319205632,0.0922739247658423,111.4499900341034
311,6.358708713948725,1.0,29,0.029065934445495656,0.21036724137609603,0.09048794768750668,111.66347885131836
312,13.49248021923704,1.0,21,0.0007860919491602392,0.20931540516921554,0.11859803762109507,111.82362580299377
313,15.502694347058423,1.0,17,0.001762167229180156,0.20826882814336947,0.1394955046913203,111.95220494270325
314,15.733128114184364,1.0,20,0.0014053979122116145,0.20722748400265262,0.10964616052806378,112.1060540676117
315,17.760082478448748,1.0,27,0.01319299215848968,0.20619134658263935,0.08575990416661457,112.30557799339294
316,15.187805995997042,1.0,30,0.007149241807121287,0.20516038984972615,0.10440133611361185,112.52001190185547
317,16.873907339107244,1.0,14,0.006619100761500019,0.2041345879004775,0.12000566002513681,112.62133383750916
318,-0.13979141411837404,1.0,32,0.01027941218641737,0.2031139149609751,0.11697495525004342,112.8552839756012
319,17.757724173160387,1.0,8,0.007571569208805914,0.20209834538617025,0.11484502954408526,112.9116039276123
320,19.582105551715358,1.0,34,7.314180980122487e-05,0.2010878536592394,0.11926036475993254,113.14626502990723
321,-3.3237930949006156,1.0,35,9.690061742473333e-05,0.2000824143909432,0.11104964353144169,113.41693615913391
322,11.116420206101612,1.0,23,0.003192320290466455,0.19908200231898848,0.09953402954599132,113.59469985961914
323,6.888987109239678,1.0,29,0.006396557847347162,0.19808659230739353,0.0958342293341612,113.8117458820343
324,12.88546128179878,1.0,23,0.011836693799979203,0.19709615934585656,0.143199665552896,113.97908091545105
325,17.74761512448895,1.0,8,0.00033497232082467087,0.19611067854912728,0.12780400621704757,114.06634783744812
326,16.983916112221777,1.0,15,0.004326155981518906,0.19513012515638165,0.14161949927608172,114.17535901069641
327,6.46695786206983,1.0,27,0.019181752541951536,0.19415447453059972,0.11963923841162964,114.36083817481995
328,4.640110733639447,1.0,35,0.005594603101341411,0.19318370215794672,0.1271910980876003,114.60982608795166
329,17.411148224095815,1.0,11,0.0015269067547783316,0.192217783647157,0.14385803585702722,114.70954704284668
330,9.573177533736452,1.0,26,0.008849157126269103,0.1912566947289212,0.12920550335771763,114.90999913215637
331,-2.5275845668278656,1.0,34,0.01453709301337014,0.1903004112552766,0.1271560876904165,115.17042899131775
332,12.418797803670168,1.0,21,0.0040483164774242075,0.18934890919900021,0.07896404349732966,115.3289577960968
333,-0.25981709510088535,1.0,33,0.013790139788907085,0.18840216465300522,0.10168909998328397,115.58890891075134
334,16.62070183244068,1.0,14,0.0016360604759016462,0.18746015382974018,0.14794718487454311,115.69166898727417
335,17.287269699759783,1.0,12,0.0025672464855769073,0.1865228530605915,0.13754551003997526,115.77774786949158
336,13.88935502488166,1.0,22,0.008508940684213984,0.18559023879528855,0.11495378240942955,115.93446397781372
337,13.636191092454828,1.0,20,0.010847320616512723,0.1846622876013121,0.1251372161321342,116.07283186912537
338,15.011005447711796,1.0,20,0.010118334641297355,0.18373897616330553,0.10586948003619909,116.21233296394348
339,2.0378575892595094,1.0,33,0.0041584073418354794,0.182820281282489,0.10515818270769986,116.47787094116211
340,16.226857767574984,1.0,16,0.0032144298855927844,0.18190617987607657,0.13514437549747527,116.60088396072388
341,9.628895381256006,1.0,25,0.0005564763049465959,0.18099664897669618,0.11959392353892326,116.80090498924255
342,16.89223932440509,1.0,14,0.0019032337053432324,0.1800916657318127,0.17343471678239958,116.9098789691925
343,17.387423550197852,1.0,12,0.007491049199574426,0.17919120740315364,0.12142294303824504,117.00129914283752
344,15.790314552607015,1.0,18,0.0027189973296311565,0.17829525136613786,0.11535585940712029,117.13490295410156
345,17.74619820350781,1.0,9,0.01202049134583899,0.17740377510930716,0.1394881142510308,117.19860506057739
346,14.580137918330728,1.0,19,0.012428113128458429,0.17651675623376062,0.10905997396299713,117.33602595329285
347,9.481657713511959,1.0,25,0.008927828987204678,0.1756341724525918,0.12237921960651875,117.52055811882019
348,12.081128964060918,1.0,24,0.009189400204404619,0.17475600159032884,0.13490958977490664,117.68700504302979
349,8.932096355222166,1.0,25,0.012118991203512897,0.17388222158237718,0.11286877810955048,117.86192607879639
350,16.399981075408867,1.0,16,0.00528480031629408,0.1730128104744653,0.09756809426471591,117.97910404205322
351,17.862573710363357,1.0,8,0.0019587244367353027,0.17214774642209296,0.1037768479436636,118.04163193702698
352,7.191428542160429,1.0,28,0.015823647980768074,0.1712870076899825,0.1703198053208845,118.25290107727051
353,9.977916604373602,1.0,34,0.005478139344165633,0.17043057265153258,0.14404855652109666,118.51295304298401
354,17.841222876543178,1.0,8,0.0033562842355009496,0.16957841978827493,0.09741109749302268,118.5741958618164
355,16.707527188025416,1.0,17,0.008732337973133858,0.16873052768933355,0.10238020757541937,118.70073318481445
356,2.1677338774781667,1.0,31,0.013591141452788724,0.1678868750508869,0.11628548909098871,118.92447090148926
357,8.015899298212025,1.0,27,0.0006362534386414875,0.16704744067563246,0.10757419239315721,119.13850212097168
358,14.909692049742443,1.0,19,0.00044001594460757465,0.1662122034722543,0.12527484740865857,119.29528212547302
359,10.128341777343303,1.0,25,0.023317060934547662,0.16538114245489302,0.11057916663587093,119.47970294952393
360,16.30100725122611,1.0,16,0.0025395361297916863,0.16455423674261854,0.1403766383882612,119.6056559085846
361,14.136111678183077,1.0,20,0.030925445436355226,0.16373146555890544,0.1414560627192259,119.76954102516174
362,17.099467095173893,1.0,13,0.014858515106375508,0.16291280823111093,0.14214602069785962,119.89988303184509
363,1.339196274755519,1.0,31,0.016478499004255465,0.16209824418995536,0.15332007576381007,120.1551558971405
364,11.453843588894232,1.0,23,0.0038532564334302633,0.16128775296900558,0.11544453927680202,120.33698606491089
365,14.21735872849822,1.0,18,0.00881433053247549,0.16048131420416054,0.14283697141541374,120.48911881446838
366,14.029166072473162,1.0,20,0.03368070492885633,0.15967890763313974,0.13098792303353549,120.63666701316833
367,17.139820341015003,1.0,14,0.0011256318175721092,0.15888051309497406,0.1507293526083231,120.73799300193787
368,16.357368509180375,1.0,17,0.00032187992575158364,0.1580861105294992,0.14938418961623134,120.87531900405884
369,12.787194205936975,1.0,22,0.015012839610093365,0.1572956799768517,0.11041214367882772,121.03836607933044
370,10.769850502682674,1.0,24,0.005017757598477113,0.15650920157696743,0.09568308262775342,121.22332215309143
371,10.026902559841982,1.0,25,0.007757668559418729,0.1557266555690826,0.1323196706175804,121.41855311393738
372,16.82127938150661,1.0,15,0.007018802305008509,0.1549480222912372,0.1605598027507464,121.54726099967957
373,11.479513751494233,1.0,36,0.007299216221813287,0.15417328217978102,0.13505934520314136,121.83512115478516
374,9.264453766052611,1.0,24,0.0015329018591454524,0.1534024157688821,0.10859379265457392,122.02464199066162
375,-1.0289276443189053,1.0,32,0.0015269910597344172,0.1526354036900377,0.15535198850557208,122.27617716789246
376,17.29336782936007,1.0,12,0.012128417194839161,0.1518722266715875,0.12887580149496594,122.3654408454895
377,-3.911078605987136,1.0,36,0.005640488362518958,0.15111286553822956,0.14401082715226543,122.62977719306946
378,7.6049480420071625,1.0,27,0.002142899830265166,0.15035730121053842,0.11858856408960289,122.83414387702942
379,15.022252488555386,1.0,18,0.004831366764507794,0.14960551470448571,0.14871461927476856,122.98509097099304
380,13.46404957253253,1.0,21,0.014808519218667104,0.14885748713096328,0.15036450645753316,123.14917302131653
381,11.906302158260951,1.0,24,0.0019274614338905538,0.14811319969530845,0.12372901321699221,123.35718178749084
382,6.963822708860969,1.0,28,0.010243953361990021,0.1473726336968319,0.11153267523539918,123.58496499061584
383,12.27943762623472,1.0,21,0.0005804353394166517,0.14663577052834775,0.1470902423773493,123.75912380218506
384,15.205521339480038,1.0,20,0.00023778953692032978,0.14590259167570602,0.1154364756308496,123.89873194694519
385,15.118426188919692,1.0,20,0.0016619796107241736,0.1451730787173275,0.13589141629636287,124.0403208732605
386,12.842929347348399,1.0,22,0.0016404951329315187,0.14444721332374086,0.1167622830888087,124.20335412025452
387,15.249691024899947,1.0,18,0.0032297006188231614,0.14372497725712216,0.15939177903864118,124.33502984046936
388,7.481989152752793,1.0,27,0.0034825379858921535,0.14300635237083656,0.13331562684228024,124.54682993888855
389,11.204835133976303,1.0,23,0.00828108178064535,0.14229132060898236,0.12432760842468428,124.72757506370544
390,11.497625892271753,1.0,23,0.009753724878862946,0.14157986400593744,0.13111476583973222,124.90604305267334
391,17.766762787196786,1.0,8,0.002362985901914279,0.14087196468590776,0.12662076950073242,124.96703720092773
392,15.696766381245107,1.0,17,0.008368666052988638,0.14016760486247823,0.14842233686324427,125.09813284873962
393,5.959030517563224,1.0,29,0.006027278579981532,0.13946676683816583,0.1169306927456938,125.30804300308228
394,16.539740810682996,1.0,15,0.01831316694941837,0.138769433003975,0.10991462369759877,125.41523504257202
395,16.23602686112281,1.0,15,0.011099275046309975,0.13807558583895513,0.1281409002840519,125.52559399604797
396,1.888651749747801,1.0,31,0.00910888702082513,0.13738520790976036,0.10569892775627875,125.7515480518341
397,-6.539441932085907,1.0,36,0.005570681769882624,0.13669828187021155,0.15064593409705493,126.02223801612854
398,-3.2150798958493425,1.0,36,0.0013085376355033151,0.13601479046086049,0.12408536517371734,126.30564999580383
399,15.327893982044042,1.0,17,0.020767626552980367,0.1353347165085562,0.14109085040057406,126.43824982643127
400,17.342884664372832,1.0,12,0.00011254255584886019,0.1346580429260134,0.16767209395766258,126.53621912002563
401,11.558822955354117,1.0,22,0.0030044766930235056,0.13398475271138335,0.10784412844275887,126.71530485153198
402,5.800385690014807,1.0,27,0.0027354202856020304,0.13331482894782642,0.1333357344760939,126.9449188709259
403,15.664131879806519,1.0,17,0.0007779947614331428,0.13264825480308728,0.11285998579114676,127.12337398529053
404,10.231260122009553,1.0,24,0.0023803564599655935,0.13198501352907185,0.13992932663920024,127.31562495231628
405,10.701462552999146,1.0,25,0.00492551386431761,0.1313250884614265,0.15597019501030446,127.50610494613647
406,8.300330184516497,1.0,27,0.0009614241122428702,0.13066846301911936,0.15477791642425237,127.71838617324829
407,2.357819860614832,1.0,31,0.004809274403292818,0.13001512070402377,0.1324712605846505,127.96556401252747
408,16.30252106501721,1.0,16,0.00514279860102973,0.12936504510050365,0.14430760929826647,128.08921694755554
409,17.654495479608887,1.0,10,0.005154184786585782,0.12871821987500112,0.12990859262645243,128.16863703727722
410,-8.600111757917333,1.0,42,0.009202273266241567,0.12807462877562611,0.10976847066056161,128.49456810951233
411,13.535986531281377,1.0,23,0.004062645953790578,0.12743425563174798,0.14686830868215664,128.67267203330994
412,12.971896427648607,1.0,20,0.002743271213692111,0.12679708435358925,0.14229610562324524,128.83067202568054
413,23.650942053104515,1.0,22,0.03581427137275227,0.1261630989318213,0.14891553382304581,128.99755907058716
414,16.60438720146194,1.0,15,0.001052056790831979,0.1255322834371622,0.14152076952159404,129.10593914985657
415,17.89943055808544,1.0,8,0.012571180209037924,0.12490462201997637,0.1637310842052102,129.16419291496277
416,12.356444236729294,1.0,22,0.0010173590349989992,0.1242800989098765,0.13397222393277017,129.3429560661316
417,2.841920914826911,1.0,30,0.0009119948469582528,0.12365869841532712,0.15191190435240667,129.58556199073792
418,9.896863920474425,1.0,24,0.014799208799916141,0.12304040492325048,0.14709449179160097,129.77837896347046
419,5.287044135900213,1.0,27,0.0032482131010636017,0.12242520289863423,0.1414943189808616,130.02279901504517
420,3.812675169110296,1.0,30,0.006855627134891629,0.12181307688414106,0.13035144209861754,130.29802703857422
421,2.484477681759742,1.0,29,0.010884971541375688,0.12120401149972035,0.17364849516286932,130.51647090911865
422,15.091914712940342,1.0,17,0.013728350746755769,0.12059799144222175,0.11447337373872013,130.65281987190247
423,3.3536674973438467,1.0,28,0.005064845911786353,0.11999500148501063,0.1506812839901873,130.87665700912476
424,14.322771109372843,1.0,20,0.0028207786467988605,0.11939502647758558,0.1254421930760145,131.04277181625366
425,15.771106424462051,1.0,17,0.003051997755840141,0.11879805134519765,0.13493634037235203,131.184907913208
426,4.907609092583878,1.0,31,0.006040186176464291,0.11820406108847166,0.16220027004038134,131.4682731628418
427,16.106217182520776,1.0,16,0.004163152777299284,0.1176130407830293,0.10135657410137355,131.59631514549255
428,16.948480480816215,1.0,13,0.005251767541259084,0.11702497557911415,0.17098084622277662,131.7019281387329
429,17.633493626926793,1.0,9,0.005436573622972181,0.11643985070121858,0.19530081086688572,131.77314615249634
430,15.379317434132098,1.0,17,0.006676119363209443,0.11585765144771248,0.1947104654767934,131.90225100517273
431,8.540460545236417,1.0,25,0.0008451789748975536,0.11527836319047392,0.1510228005051613,132.08679008483887
432,6.2125044040050845,1.0,27,0.0019115419139790202,0.11470197137452155,0.1381588091176969,132.29557490348816
433,11.290734007584978,1.0,22,0.0006808932414009705,0.11412846151764894,0.1665135691450401,132.4634189605713
434,10.246425422187894,1.0,24,0.015571303442890039,0.1135578192100607,0.1607473120869448,132.6613130569458
435,3.3825851753354046,1.0,29,0.018434018422406107,0.11299003011401039,0.11879351876419166,132.8982241153717
436,17.215623929724096,1.0,13,0.005007525138011781,0.11242507996344034,0.13770343334628984,133.00058579444885
437,15.812322737136855,1.0,18,0.0024619937620611876,0.11186295456362313,0.10320409583962625,133.13866114616394
438,7.7513197314459825,1.0,27,0.012672983465876975,0.11130363979080501,0.14272687542769644,133.34483814239502
439,4.503607476083561,1.0,28,0.010148930774180442,0.11074712159185099,0.1517062783241272,133.55226111412048
440,9.57503165358212,1.0,24,0.0021690309091436655,0.11019338598389174,0.1361197707398484,133.78158903121948
441,12.67628745426773,1.0,22,0.004741845476255335,0.10964241905397228,0.16222926398569887,133.97112011909485
442,11.2725664839847,1.0,22,0.009293086845592491,0.10909420695870241,0.13367217813025822,134.1569790840149
443,15.392890060526588,1.0,18,0.0034635509190675817,0.1085487359239089,0.178511343896389,134.30307912826538
444,6.416767655254807,1.0,28,0.005394435866693081,0.10800599224428936,0.14339768773476994,134.53191018104553
445,15.840348279289902,1.0,17,0.002327993159208508,0.10746596228306791,0.14973678187850645,134.6795618534088
446,8.43525586607866,1.0,25,0.0016065540216664287,0.10692863247165257,0.1625982278585434,134.8837239742279
447,13.355468106130138,1.0,20,0.004259508642790455,0.1063939893092943,0.13603550493717192,135.045490026474
448,16.901660599559545,1.0,14,0.003371407184028258,0.10586201936274783,0.1379883381138955,135.16102504730225
449,8.804978050477803,1.0,25,0.0021259209139677937,0.10533270926593409,0.14674091398715972,135.35151410102844
450,13.947880535406693,1.0,21,0.005069285076677921,0.10480604571960442,0.15883880720606872,135.50998497009277
451,2.7493340611224966,1.0,30,0.012767789782878625,0.1042820154910064,0.15490212043126425,135.7555480003357
452,3.089470361825076,1.0,29,0.007215994010572047,0.10376060541355137,0.147473166343467,135.9936511516571
453,12.673072164491169,1.0,22,0.00852042859545532,0.1032418023864836,0.15747396004470912,136.1705460548401
454,1.5343488760176065,1.0,30,0.006079307130547162,0.10272559337455119,0.13960418372104566,136.42329907417297
455,16.795749529474413,1.0,15,0.008278765410047129,0.10221196540767843,0.13417045051852863,136.55578684806824
456,8.351605563610791,1.0,25,0.0004804392936709201,0.10170090558064004,0.17976357437670232,136.79906702041626
457,0.018234533956270838,1.0,31,0.005675542288040569,0.10119240105273684,0.17385751153192214,137.09203910827637
458,15.045585929451045,1.0,18,0.010170796351260725,0.10068643904747315,0.15090426844027308,137.26730108261108
459,-2.3785636006854496,1.0,34,0.002536622153866963,0.10018300685223579,0.1645746687975,137.56264805793762
460,13.459453778201713,1.0,22,0.0016264105854614241,0.0996820918179746,0.17522633329711176,137.75552606582642
461,17.413138365931808,1.0,10,0.009846044331724285,0.09918368135888474,0.12969099469482898,137.84367609024048
462,9.35514659167966,1.0,25,0.0012936937993934805,0.09868776295209031,0.1679297536611557,138.05382585525513
463,3.8937179781030835,1.0,30,0.011592299769147774,0.09819432413732986,0.17032283302396536,138.2809920310974
464,16.89851402232889,1.0,14,0.012849612546677713,0.09770335251664321,0.17018437066248485,138.3970170021057
465,16.560402257193346,1.0,15,0.0009016980169611055,0.09721483575406,0.16437223305304846,138.5197958946228
466,4.570543338777495,1.0,28,0.0017947806271367828,0.09672876157528969,0.1414166779390403,138.75674200057983
467,17.646565481252036,1.0,8,0.0048123608895537335,0.09624511776741324,0.09359323373064399,138.82290983200073
468,14.442594569479116,1.0,20,0.01779793261296503,0.09576389217857617,0.1590034132823348,138.9889030456543
469,-0.6074526375283327,1.0,34,0.012781460913479759,0.09528507271768329,0.14936412213479772,139.27347707748413
470,14.533150172291789,1.0,19,0.0011615251699465534,0.09480864735409487,0.19117819625688226,139.44082403182983
471,17.876076876802834,1.0,8,0.0004377048670148216,0.0943346041173244,0.1635097647085786,139.51039791107178
472,12.067442581373324,1.0,22,0.002336142940007946,0.09386293109673778,0.16446733406998895,139.6972770690918
473,12.317897632578388,1.0,21,0.0036217256033846956,0.09339361644125409,0.15044808715936683,139.88073587417603
474,9.177028415957466,1.0,27,0.0031728239208205222,0.09292664835904782,0.13623654104217334,140.09575486183167
475,8.105253983335569,1.0,25,0.004526869957279356,0.09246201511725258,0.14343487333506347,140.29358983039856
476,15.652005676901899,1.0,17,0.0008273209702254758,0.09199970504166631,0.13189089495469541,140.44066715240479
477,14.510729009675561,1.0,18,0.00016876673657240104,0.09153970651645797,0.15137041401531962,140.60468077659607
478,16.87069024266675,1.0,14,0.007508526015887668,0.09108200798387568,0.20451136199491365,140.7301731109619
479,5.563683893997221,1.0,31,0.011648614721017414,0.0906265979439563,0.14527296959873168,140.99714183807373
480,9.871106541738845,1.0,23,0.027756274550143623,0.09017346495423652,0.13974749572251155,141.1868131160736
481,9.767354472493754,1.0,23,0.0019442986007054408,0.08972259762946533,0.10765709574131863,141.36547899246216
482,12.645883870171382,1.0,21,0.00482923203848773,0.089273984641318,0.11786119737440631,141.5226240158081
483,9.69306044294499,1.0,24,0.005496418527616398,0.0888276147181114,0.12187699632098277,141.71794605255127
484,17.60886537495535,1.0,11,0.002873924640140371,0.08838347664452084,0.18892947059463372,141.81008410453796
485,15.979795470880344,1.0,15,0.003538949601142094,0.08794155926129824,0.1331743749479453,141.93000602722168
486,-0.5854925701860374,1.0,34,0.004658972831381503,0.08750185146499175,0.14220826486673424,142.21231293678284
487,10.502181749697774,1.0,26,0.005918491672550541,0.08706434220766679,0.17804604288763726,142.4166030883789
488,13.285201451275498,1.0,20,0.0031739673121674583,0.08662902049662846,0.16517826626077295,142.57647609710693
489,5.767719783727078,1.0,27,0.0017653030514266366,0.08619587539414532,0.1892200004723337,142.78746581077576
490,14.24974811929278,1.0,19,0.00458009451520891,0.08576489601717459,0.15062328222158708,142.93627095222473
491,14.062186811794527,1.0,20,0.0009802794882198262,0.08533607153708872,0.14717217963188886,143.08719086647034
492,16.608801520831186,1.0,15,0.007867820690857563,0.08490939117940327,0.16279067186017832,143.20345497131348
493,-2.4938727744272953,1.0,33,0.0044134897794414485,0.08448484422350626,0.14131460875046975,143.49923706054688
494,15.131508715264498,1.0,19,0.02949332275868566,0.08406242000238873,0.10448812948245752,143.65047693252563
495,17.752764905506048,1.0,8,0.0029629878984547067,0.08364210790237678,0.13386854669079185,143.71340584754944
496,15.972878387477248,1.0,17,0.004090125577921322,0.0832238973628649,0.18012985083110192,143.8513641357422
497,9.922923116851598,1.0,27,0.0027783389621025556,0.08280777787605056,0.18976308198438752,144.08416891098022
498,16.370442590513267,1.0,17,0.0030252426625770323,0.08239373898667031,0.15731657723731854,144.23136615753174
499,10.011928223562427,1.0,24,0.003517077645634248,0.08198177029173696,0.1949244012745718,144.42665481567383
500,-1.1547989781014643,1.0,32,0.008464528615723443,0.08157186144027828,0.13064081728225574,144.6715281009674
501,16.67800897033885,1.0,16,0.009064172772878187,0.0811640021330769,0.13290556450374424,144.7848949432373
502,17.45105531596055,1.0,11,0.00020867890512017706,0.08075818212241151,0.1494601790539243,144.8665211200714
503,14.429263195511885,1.0,21,0.0016522121626844077,0.08035439121179945,0.15038341585369336,145.01384687423706
504,8.789953091344795,1.0,24,0.0019454341582157975,0.07995261925574046,0.1812998327271392,145.1930649280548
505,10.199360513745342,1.0,24,0.004381464587320916,0.07955285615946175,0.17323181654016176,145.37794184684753
506,15.0282634020783,1.0,19,0.02277084995388673,0.07915509187866444,0.16904766367454277,145.52429795265198
507,11.87806852615904,1.0,22,0.002197869672370234,0.07875931641927113,0.17413197881118817,145.70167803764343
508,17.346790895052255,1.0,12,0.00039376015704134515,0.07836551983717477,0.24779479205608368,145.7948751449585
509,-1.4099601306952572,1.0,32,0.018042705730773934,0.07797369223798889,0.17277761729201302,146.0324170589447
510,13.210065254668006,1.0,21,0.0009134987340861933,0.07758382377679894,0.18895678133482025,146.18245911598206
511,6.639868492935783,1.0,29,0.014458264484402794,0.07719590465791494,0.1571579239620217,146.39205813407898
512,-3.7259507211623735,1.0,34,0.018149063935249732,0.07680992513462537,0.1592108868610333,146.68432307243347
513,15.135876238970376,1.0,20,0.002663464443950103,0.07642587550895225,0.1504764179699123,146.86007595062256
514,10.078303630603477,1.0,23,0.009685892724221934,0.07604374613140748,0.20171818801242372,147.06639003753662
515,6.6630041728960325,1.0,25,0.003023802737313952,0.07566352740075044,0.16628616951406003,147.28115701675415
516,12.016642545722425,1.0,22,0.0030931964923838207,0.07528520976374668,0.16402427784421228,147.47349905967712
517,6.2875240307766935,1.0,26,0.01845056681489221,0.07490878371492794,0.1646195791231898,147.6899859905243
518,16.476976114790887,1.0,16,0.0032078370107584686,0.0745342397963533,0.12722814886365086,147.82592606544495
519,10.642660581906966,1.0,25,0.011720468242429671,0.07416156859737154,0.16041909620165826,148.02000093460083
520,12.714631394587922,1.0,21,0.002457224808489089,0.07379076075438468,0.16817158105827512,148.18746399879456
521,14.70087938676588,1.0,18,0.0023028413999031105,0.07342180695061275,0.15998301675750148,148.34007287025452
522,12.459157012176,1.0,22,0.0006991638332645156,0.07305469791585968,0.15476691248742017,148.51781105995178
523,16.862083566635555,1.0,15,0.0005049682775274122,0.07268942442628039,0.17097773638864358,148.64292693138123
524,-0.7957548227161197,1.0,31,0.008558073291814239,0.07232597730414898,0.15826228525369399,148.8968801498413
525,12.57231667265296,1.0,21,0.004625487185472843,0.07196434741762824,0.13978412410333044,149.06652307510376
526,8.693344082823025,1.0,25,0.0043398172606416985,0.0716045256805401,0.15196835830807687,149.2550859451294
527,6.507490910589693,1.0,27,0.014441027673047335,0.0712465030521374,0.1615273086009202,149.48107409477234
528,10.227651697117835,1.0,24,0.007700557443567235,0.0708902705368767,0.15398706907096008,149.67260313034058
529,10.794252502039306,1.0,24,0.0017711774244069112,0.07053581918419231,0.13143802674797675,149.85528588294983
530,13.72509126071818,1.0,21,0.015779464622119432,0.07018314008827135,0.18094970915643943,150.01284384727478
531,14.432449805049691,1.0,19,0.008211860516154412,0.06983222438783,0.17511080568166157,150.16215014457703
532,16.200199199805503,1.0,16,0.0007958781278941673,0.06948306326589085,0.2226709695532918,150.2855830192566
533,12.4098546500667,1.0,22,0.0005362323368822697,0.0691356479495614,0.1446556890891357,150.4571681022644
534,7.079427310376194,1.0,26,0.01376554330769264,0.06878996970981359,0.190412017946633,150.6641869544983
535,12.491277279291534,1.0,22,0.0004659908168889171,0.06844601986126451,0.1836642659353939,150.8245930671692
536,17.781790803559126,1.0,8,0.0049467738172444785,0.06810378976195819,0.1740120006725192,150.88436603546143
537,16.412577790668003,1.0,15,0.0068426778099867636,0.0677632708131484,0.14786624386906624,150.99307894706726
538,11.098801534459927,1.0,22,0.0009260980731002899,0.06742445445908266,0.1535015654834834,151.14839005470276
539,16.978877422353253,1.0,27,0.0070149950995115895,0.06708733218678724,0.14460600540041924,151.33718395233154
540,15.974782912712545,1.0,17,0.0034610293059700314,0.0667518955258533,0.16869351278771372,151.45884203910828
541,11.374740650391322,1.0,22,0.0028926276729064337,0.06641813604822402,0.16283735996958884,151.6209421157837
